seller_id,seller_state,delivered_orders,gmv,avg_delivery_delay_days,avg_review_score,late_delivery_rate,severe_delay_rate,poor_review_rate,sla_risk_score
058fd0aa2bfdb2274e05e1ae971dabb6,SP,60,8428.779999999999,-11.933333333333334,4.383333333333334,0.0666666666666666,0.05,0.1,1826.2356666666665
aafe36600ce604f205b86b5084d3d767,SC,129,11673.2,-13.131782945736434,4.403100775193798,0.0387596899224806,0.0232558139534883,0.0930232558139534,1809.7984496124031
6a8b085f816a1f75f92dbac6eb545f8f,SP,125,8038.219999999999,-10.048,4.172,0.08,0.048,0.096,1800.56128
0d85bbda9889ce1f7e63778d24f346eb,MG,51,6469.699999999999,-11.666666666666666,4.2,0.1176470588235294,0.0392156862745098,0.1176470588235294,1775.9960784313723
e26901d5ab434ce92fd9b5c256820a4e,SP,197,14481.629999999996,-13.47715736040609,4.2030456852791875,0.015228426395939,0.0050761421319796,0.1015228426395939,1764.2594923857866
b17b679f4f5ce2e03ce6968c62648246,SP,50,4404.360000000001,-11.42,3.98,0.16,0.08,0.16,1761.7440000000004
7d76b645482be4a332374e8223836592,SP,172,6287.769999999999,-9.05813953488372,4.0,0.0930232558139534,0.0465116279069767,0.1395348837209302,1754.7265116279066
5cf13accae3222c70a9cac40818ae839,MG,148,17296.180000000004,-14.16891891891892,4.476190476190476,0.0202702702702702,0.0067567567567567,0.0743243243243243,1752.9912162162168
80e6699fe29150b372a0c8a1ebf7dcc8,PR,96,13786.81,-16.052083333333332,4.336842105263158,0.03125,0.0104166666666666,0.0833333333333333,1723.3512500000002
688756f717c462a206ad854c5027a64a,SP,81,7745.72,-8.45679012345679,3.8875,0.037037037037037,0.0123456790123456,0.1728395061728395,1721.2711111111112
1336efc61c316ddf92c899eb817f7cae,SP,74,6355.29,-11.58108108108108,4.0,0.081081081081081,0.0405405405405405,0.1486486486486486,1717.645945945946
b561927807645834b59ef0d16ba55a24,SP,85,5807.03,-8.623529411764705,4.341176470588235,0.1411764705882353,0.0588235294117647,0.0941176470588235,1707.95
3be634553519fb6536a03e1358e9fdc7,SP,80,7034.75,-10.675,4.025,0.075,0.0125,0.15,1670.753125
fcb5ace8bcc92f75707dc0f01a27d269,SP,59,8914.84,-9.33898305084746,3.9827586206896552,0.0338983050847457,0.0169491525423728,0.135593220338983,1662.088813559322
ff063b022a9a0aab91bad2c9088760b7,SP,94,14061.270000000004,-11.893617021276595,4.311827956989247,0.0319148936170212,0.0,0.0851063829787234,1645.4677659574472
8ae520247981aa06bc94abddf5f46d34,SC,65,17766.340000000004,-16.446153846153845,4.446153846153846,0.0,0.0,0.0923076923076923,1639.969846153847
f3da5b2ff499efb8d4a6d371d175d7dd,SP,77,4640.590000000001,-7.961038961038961,3.914473684210526,0.1168831168831168,0.0649350649350649,0.1688311688311688,1627.2198701298703
25e6ffe976bd75618accfe16cefcbd0d,SP,106,13239.8,-13.58490566037736,4.443396226415095,0.0283018867924528,0.0188679245283018,0.0754716981132075,1623.7490566037736
4371b634e0efc0e22b09b52907d9d469,SP,101,9645.01,-10.445544554455443,4.48,0.0693069306930693,0.0297029702970297,0.0693069306930693,1623.4175247524754
ebd2d60905fb58271facef5596b620d3,SP,82,9350.4,-11.475609756097562,4.2317073170731705,0.0365853658536585,0.0365853658536585,0.0975609756097561,1596.4097560975608
8a32e327fe2c1b3511609d81aaf9f042,SP,126,8338.859999999999,-14.896825396825395,3.944,0.0317460317460317,0.0,0.1587301587301587,1588.3542857142854
12b9676b00f60f3b700e83af21824c0e,RS,133,29901.67,-21.2406015037594,4.537878787878788,0.0075187969924812,0.0075187969924812,0.037593984962406,1573.772105263158
7d456afc660226829370f3173d14520c,SP,55,9579.53,-13.090909090909092,4.345454545454546,0.0363636363636363,0.0363636363636363,0.0909090909090909,1567.5594545454546
05d2173d43ea568aa0540eba70d2ca76,MG,62,7438.93,-11.64516129032258,4.183333333333334,0.0483870967741935,0.0483870967741935,0.1129032258064516,1559.7756451612902
750303a20e9c56b2a6bc45cdce0b897d,GO,53,9164.820000000002,-11.830188679245284,4.30188679245283,0.0377358490566037,0.0377358490566037,0.0943396226415094,1556.2901886792456
dbb9b48c841a0e39e21f98e1a6b2ec3e,SP,108,8768.26,-11.87962962962963,4.268518518518518,0.037037037037037,0.0277777777777777,0.1111111111111111,1542.5642592592594
7008613ea464bad5cb9b83456e1e6a8f,SC,123,10488.04,-13.902439024390244,4.278688524590164,0.048780487804878,0.024390243902439,0.073170731707317,1534.83512195122
f84fa566034f5e8e880a07ec624c56af,SP,89,6204.33,-7.573033707865169,4.247191011235955,0.1011235955056179,0.0337078651685393,0.1123595505617977,1533.654606741573
6860153b69cc696d5dcfe1cdaaafcf62,SP,74,5318.23,-9.445945945945946,4.095890410958904,0.081081081081081,0.054054054054054,0.1486486486486486,1509.2274324324324
8a432f4e5b471f8da497d7dc517666e2,SP,95,9520.11,-12.43157894736842,4.191489361702128,0.0210526315789473,0.0105263157894736,0.1263157894736842,1503.1752631578945
3078096983cf766a32a06257648502d1,SP,56,9281.089999999998,-12.553571428571429,4.303571428571429,0.0357142857142857,0.0178571428571428,0.1071428571428571,1491.6037499999995
95f83f51203c626648c875dd41874c7f,MG,50,4631.8,-13.76,3.7,0.04,0.0,0.28,1482.1760000000002
06579cb253ecd5a3a12a9e6eb6bf8f47,SP,61,6007.97,-9.901639344262296,4.131147540983607,0.0655737704918032,0.0327868852459016,0.1475409836065573,1477.3696721311476
530ec6109d11eaaf87999465c6afee01,PR,94,15279.160000000003,-17.414893617021278,4.340425531914893,0.0106382978723404,0.0,0.0851063829787234,1462.898297872341
d673a59aac7a70d8b01e6902bf090a11,SP,79,5499.5599999999995,-12.025316455696204,3.911392405063291,0.0759493670886076,0.0379746835443038,0.1518987341772152,1461.9083544303794
98dac6635aee4995d501a3972e047414,SP,89,6495.349999999999,-11.02247191011236,4.1477272727272725,0.0449438202247191,0.0,0.1797752808988764,1459.6292134831458
1127b7f2594683f2510f1c2c834a486b,SP,110,8438.400000000001,-11.245454545454546,4.1909090909090905,0.0181818181818181,0.009090909090909,0.1454545454545454,1457.5418181818184
062ce95fa2ad4dfaedfc79260130565f,RS,54,8663.43,-13.166666666666666,4.092592592592593,0.037037037037037,0.037037037037037,0.0925925925925925,1443.905
670c26e0f1bf8d0576271d5cfaec6d2b,PR,77,7930.469999999999,-12.64935064935065,4.311688311688312,0.0519480519480519,0.0519480519480519,0.0779220779220779,1441.9036363636362
9d5a9018aee56acb367ba9c3f05d1d6a,GO,66,11791.39,-13.454545454545457,4.454545454545454,0.0151515151515151,0.0,0.106060606060606,1429.259393939394
ce27a3cc3c8cc1ea79d11e561e9bebb6,SP,122,11620.12,-12.40983606557377,4.188034188034188,0.0163934426229508,0.0,0.1065573770491803,1428.7032786885245
b1a81260566c1bac3114a6d124413f27,RS,51,10250.2,-16.235294117647058,4.2745098039215685,0.0,0.0,0.1372549019607843,1406.8901960784317
5b925e1d006e9476d738aa200751b73b,SP,63,8801.84,-11.22222222222222,4.603174603174603,0.0634920634920634,0.0476190476190476,0.0476190476190476,1397.1174603174602
33a6f4b1e7cdc205511e76ba1b6e0186,SP,105,12183.91,-13.066666666666666,4.40952380952381,0.019047619047619,0.0095238095238095,0.0857142857142857,1392.4468571428572
f3b80352b986ab4d1057a4b724be19d0,DF,86,11941.36,-13.16279069767442,4.209302325581396,0.0,0.0,0.1162790697674418,1388.5302325581397
cab85505710c7cb9b720bceb52b01cee,SP,201,13951.99,-15.71641791044776,4.3325,0.0199004975124378,0.0149253731343283,0.0646766169154228,1388.257711442786
640e21a7d01df7614a3b4923e990d40c,SP,115,9960.55,-10.37391304347826,4.3304347826086955,0.0434782608695652,0.017391304347826,0.0782608695652174,1385.8156521739131
6c177e38df6d3f34182b1f1d427231bf,PR,53,9115.05,-14.49056603773585,4.150943396226415,0.0188679245283018,0.0,0.1320754716981132,1375.8566037735848
1eade46fba20122dc4aefb379f8c636b,SP,58,4673.71,-7.637931034482759,4.431034482758621,0.1206896551724138,0.0862068965517241,0.0862068965517241,1369.8805172413795
7722b1df1b0e383e000397b2c11e3e19,SP,133,9106.079999999998,-11.992481203007518,4.2272727272727275,0.0300751879699248,0.0075187969924812,0.112781954887218,1369.3353383458643
dfa0c4c6229ab200a4a1336b4d7128ff,SC,77,6544.21,-14.948051948051948,4.0,0.0129870129870129,0.0129870129870129,0.1818181818181818,1359.835844155844
e067ad2c1c0b48758eb1b5228bcf7a68,SP,54,6047.91,-10.796296296296296,4.148148148148148,0.074074074074074,0.037037037037037,0.1111111111111111,1343.9799999999998
0df3984f9dfb3d49ac6366acbd3bbb85,MG,86,11374.540000000005,-14.80232558139535,4.383720930232558,0.0116279069767441,0.0116279069767441,0.0930232558139534,1322.6209302325583
b372ee768ed69e46ca8cdbd267aa7a38,SP,63,13813.84,-19.19047619047619,4.436507936507937,0.0,0.0,0.0952380952380952,1315.6038095238096
259f7b5e6e482c230e5bfaa670b6bb8f,SP,136,11087.42,-13.455882352941176,4.355555555555555,0.0147058823529411,0.0073529411764705,0.0955882352941176,1304.4023529411766
9d4db00d65d7760644ac0c14edb5fd86,SP,97,11355.3,-11.463917525773196,4.541666666666667,0.0412371134020618,0.0309278350515463,0.0412371134020618,1287.7144329896907
6b243f80ed07b10f0e8aa0f21a205f3c,PR,79,7807.4,-14.60759493670886,4.265822784810126,0.0379746835443038,0.0253164556962025,0.1012658227848101,1284.7620253164555
e333046ce6517bd8bb510291d44f0130,SP,68,8699.32,-13.426470588235292,4.338235294117647,0.0441176470588235,0.0147058823529411,0.088235294117647,1279.3117647058823
289cdb325fb7e7f891c38608bf9e0962,SP,109,15486.069999999998,-10.376146788990823,4.587155963302752,0.018348623853211,0.0091743119266055,0.055045871559633,1278.6663302752293
c864036feaab8c1659f65ea4faebe1da,PR,58,12299.77,-13.362068965517242,4.568965517241379,0.0344827586206896,0.0172413793103448,0.0517241379310344,1272.39
7e3f87d16fb353f408d467e74fbd8014,SP,91,6068.369999999999,-10.373626373626374,4.164835164835165,0.0659340659340659,0.0329670329670329,0.1098901098901098,1267.0223076923075
744dac408745240a2c2528fb1b6028f3,PR,78,24200.4,-16.76923076923077,4.576923076923077,0.0128205128205128,0.0,0.0384615384615384,1241.046153846154
81a1104df0f08b59c68aa5b03cfe398e,PR,72,11115.43,-13.708333333333334,4.314285714285714,0.0416666666666666,0.0,0.0694444444444444,1235.0477777777778
08633c14ef2db992c11f840f04fad4cd,SP,74,9068.82,-10.891891891891891,4.364864864864865,0.054054054054054,0.0135135135135135,0.0675675675675675,1225.5162162162162
d98eec89afa3380e14463da2aabaea72,RS,168,10225.31,-18.261904761904763,4.338323353293413,0.0238095238095238,0.0178571428571428,0.0773809523809523,1217.2988095238095
f0b47fbbc6dee9aafe415a6e33051b3f,SP,67,5087.9,-12.238805970149254,4.253731343283582,0.1044776119402985,0.0149253731343283,0.1194029850746268,1215.020895522388
b4ffb71f0cb1b1c3d63fad021ecf93e1,SP,143,9137.44,-14.86013986013986,4.248251748251748,0.0209790209790209,0.0139860139860139,0.0979020979020979,1214.0654545454545
822166ed1e47908f7cfb49946d03c726,RJ,69,5535.949999999999,-13.246376811594205,3.985294117647059,0.0144927536231884,0.0144927536231884,0.1884057971014492,1203.4673913043475
dee656f0f566ed1aa85bd137c943f08f,SP,92,7883.070000000001,-14.08695652173913,4.369565217391305,0.0434782608695652,0.0326086956521739,0.0760869565217391,1199.5976086956523
a5cba26a62b8b4d0145b68b841e62e7f,PR,53,15785.77,-14.81132075471698,4.566037735849057,0.0188679245283018,0.0188679245283018,0.0377358490566037,1191.3788679245283
4c18691b6037662be2df78a765d98ab5,SP,63,4316.51,-11.253968253968257,3.873015873015873,0.0634920634920634,0.0317460317460317,0.1746031746031746,1164.7725396825397
febab0275244b9a49a623f0bd613ca2f,SP,106,10001.31,-11.650943396226417,4.443396226415095,0.0377358490566037,0.0,0.0754716981132075,1132.2237735849055
d921b68bf747894be13a97ae52b0f386,MG,77,17403.81,-16.09090909090909,4.558441558441558,0.0129870129870129,0.0,0.0519480519480519,1130.1175324675328
951e8cef368f09bb3f3d03c00ca4702c,SP,62,5353.54,-10.35483870967742,4.133333333333334,0.064516129032258,0.0161290322580645,0.1290322580645161,1122.5164516129032
b6d44737c043328708f6749c2dbe50bd,SP,61,6834.009999999999,-13.9672131147541,4.524590163934426,0.0655737704918032,0.0163934426229508,0.081967213114754,1120.3295081967212
f7ccf836d21b2fb1de37564105216cc1,SP,69,3856.34,-9.0,3.850746268656717,0.072463768115942,0.0289855072463768,0.1884057971014492,1117.7797101449275
715bbd5ba4e6b74cb0d2f29eb45058b0,SP,62,5315.880000000001,-13.46774193548387,4.467741935483871,0.0806451612903225,0.064516129032258,0.064516129032258,1114.62
318f287a62ab7ac10b703ac37435a231,SP,51,3529.52,-9.862745098039216,3.92156862745098,0.0980392156862745,0.0196078431372549,0.196078431372549,1107.3003921568627
9674754b5a0cb32b638cec001178f799,SP,84,6137.88,-11.13095238095238,4.107142857142857,0.0238095238095238,0.0,0.1547619047619047,1096.05
2a7dc43cecabf23403078e2188437d1d,SP,52,5629.62,-10.01923076923077,4.096153846153846,0.0576923076923076,0.0192307692307692,0.1153846153846153,1082.6192307692309
0ea22c1cfbdc755f86b9b54b39c16043,MG,234,14824.08,-16.88034188034188,4.406926406926407,0.0085470085470085,0.0042735042735042,0.0598290598290598,1076.963076923077
a6fe7de3d16f6149ffe280349a8535a0,SP,50,3574.44,-9.34,4.040816326530612,0.12,0.02,0.16,1072.332
827f8f69dfa529c561901c4f2e0f332f,PR,91,5003.959999999999,-10.34065934065934,4.286516853932584,0.0659340659340659,0.0329670329670329,0.1098901098901098,1044.782857142857
f4aba7c0bca51484c30ab7bdc34bcdd1,SP,108,4467.13,-15.675925925925926,3.9444444444444446,0.0555555555555555,0.0185185185185185,0.1574074074074074,1034.0578703703704
537eb890efff034a88679788b647c564,RJ,158,7093.4400000000005,-12.018987341772153,4.237341772151899,0.0379746835443038,0.0189873417721519,0.0886075949367088,1032.5893670886076
fa1a9dec3a9940c072684a46728bf1fc,SC,55,7875.71,-15.472727272727273,4.111111111111111,0.0,0.0,0.1272727272727272,1002.3630909090908
d9bd94811c3338dceb4181f3dbc0c73e,SP,54,7682.11,-7.944444444444445,4.796296296296297,0.0555555555555555,0.037037037037037,0.037037037037037,995.829074074074
42b729f859728f5079499127a9c2ef37,SP,103,5396.92,-7.951456310679611,4.480392156862745,0.0776699029126213,0.0388349514563106,0.0679611650485436,995.548349514563
6c7d50c24b3ccd2fd83b44d8bb34e073,SP,112,11123.79,-11.991071428571429,4.45045045045045,0.0178571428571428,0.0089285714285714,0.0625,993.1955357142858
582d4f8675b945722eda7c0cb61ba4c7,SP,59,5683.93,-13.610169491525424,4.1525423728813555,0.0169491525423728,0.0,0.1525423728813559,963.377966101695
45d33f715e24d15a6ccf5c17b3a23e3c,SP,56,5383.47,-11.696428571428571,4.142857142857143,0.0535714285714285,0.0178571428571428,0.1071428571428571,961.3339285714284
fd386aa7bed2af3c7035c65506c9b4a3,SP,69,3316.1699999999996,-10.043478260869565,4.3478260869565215,0.1014492753623188,0.0434782608695652,0.144927536231884,961.2086956521738
0432ead42b6c8a0bdf68154add917fdf,SP,82,8754.400000000001,-13.182926829268292,4.536585365853658,0.024390243902439,0.0121951219512195,0.073170731707317,960.848780487805
d13e50eaa47b4cbe9eb81465865d8cfc,SP,66,7907.549999999999,-4.484848484848484,4.818181818181818,0.0909090909090909,0.0,0.0303030303030303,958.490909090909
aced59e9b31ef866a94f9e7f29d8d418,SP,61,8315.800000000001,-11.442622950819672,4.426229508196721,0.0327868852459016,0.0163934426229508,0.0655737704918032,954.2721311475412
ac3508719a1d8f5b7614b798f70af136,RS,101,15410.660000000002,-18.10891089108911,4.64,0.0198019801980198,0.0099009900990099,0.0297029702970297,915.4847524752475
db4350fd57ae30082dec7acbaacc17f9,SP,136,5369.0199999999995,-15.808823529411764,4.162962962962963,0.0367647058823529,0.0147058823529411,0.1176470588235294,907.9960294117648
30a2f535bb48308f991d0b9ad4a8c4bb,SP,71,5815.360000000001,-13.169014084507042,4.28169014084507,0.028169014084507,0.0,0.1267605633802817,900.9712676056338
a17f621c590ea0fab3d5d883e1630ec6,SP,63,3772.27,-10.428571428571429,4.163934426229508,0.0634920634920634,0.0317460317460317,0.1428571428571428,898.1595238095239
8cbac7e12637ed9cffa18c7875207478,SC,66,4596.709999999999,-13.62121212121212,4.166666666666667,0.0606060606060606,0.0151515151515151,0.106060606060606,835.7654545454544
0c7533c71df861ec58ad7ff999ed0e8d,SP,61,3863.51,-10.131147540983608,4.147540983606557,0.0491803278688524,0.0163934426229508,0.1475409836065573,823.3709836065574
cc63f0dd2acba93ffed4fe9f8e0321fa,SP,55,8496.68,-11.872727272727271,4.090909090909091,0.0,0.0,0.0909090909090909,772.4254545454546
282f23a9769b2690c5dda22e316f9941,MG,98,8331.050000000001,-11.13265306122449,4.36734693877551,0.0408163265306122,0.010204081632653,0.0408163265306122,765.0964285714286
1bb2bdb95f4841f1bba2c0d2cd83d3c9,SP,79,6023.930000000001,-13.30379746835443,4.628205128205129,0.0632911392405063,0.0253164556962025,0.0379746835443038,762.5227848101268
0bae85eb84b9fb3bd773911e89288d54,SP,136,10340.56,-15.139705882352942,4.294117647058823,0.0073529411764705,0.0,0.0661764705882353,760.3352941176471
002100f778ceb8431b7a1020ff7ab48f,SP,50,1995.16,-8.18,3.96,0.18,0.06,0.14,758.1608
6cd68b3ed6d59aaa9fece558ad360c0a,MG,149,13718.460000000005,-14.187919463087248,4.456375838926174,0.0134228187919463,0.0067114093959731,0.0335570469798657,736.5616107382551
2dee2ce60de9709b1a24083217181a1f,MT,54,9844.56,-17.537037037037038,4.425925925925926,0.0185185185185185,0.0,0.0555555555555555,729.2266666666666
8a130737016f838139d31878787a39c9,SP,56,5064.32,-10.714285714285714,4.446428571428571,0.0714285714285714,0.0178571428571428,0.0535714285714285,723.4742857142857
8c16d1f32a54d92897cc437244442e1b,SC,108,7754.67,-15.185185185185183,4.355140186915888,0.0092592592592592,0.0092592592592592,0.074074074074074,718.025
080102cd0a76b09e0dcf55fcacc60e05,MG,122,7773.479999999999,-11.86065573770492,4.516393442622951,0.040983606557377,0.0081967213114754,0.040983606557377,700.8875409836063
643214e62b870443ccbe55ab29a4dccf,SP,65,4120.71,-10.923076923076923,4.4,0.1076923076923077,0.0153846153846153,0.0461538461538461,697.3509230769231
4992e76a42cb3aad7a7047e0d3d7e729,SP,56,3163.5600000000004,-10.660714285714286,3.9642857142857144,0.0535714285714285,0.0,0.1607142857142857,677.9057142857145
b76dba6c951ab00dc4edf0a1aa88037e,SP,157,4827.34,-16.337579617834393,4.219354838709678,0.0318471337579617,0.0063694267515923,0.1019108280254777,676.4425477707007
8bb48dc19fccaa8613b6229bf7f452a2,SP,82,6048.12,-13.353658536585366,4.414634146341464,0.024390243902439,0.0,0.0853658536585365,663.8180487804879
cb8bcce248bb1fb274ba762d8b971456,MG,66,10352.490000000002,-11.969696969696969,4.333333333333333,0.0151515151515151,0.0,0.0454545454545454,627.4236363636364
8f119a0aee85c0c8fc534629734e94fd,SP,75,4645.889999999999,-10.946666666666667,4.28,0.04,0.0133333333333333,0.08,619.4519999999999
520b493b57809f446cb0a233bb3e25c7,SP,63,4762.870000000001,-11.666666666666666,4.2936507936507935,0.0158730158730158,0.0158730158730158,0.0952380952380952,604.808888888889
080199a181c46c657dc5aa235411be3b,SP,79,15544.88,-9.632911392405065,4.615384615384615,0.0126582278481012,0.0126582278481012,0.0126582278481012,590.3118987341772
1838dd9b8977065acf51d95e0053ea7a,MG,62,3963.29,-11.0,4.370967741935484,0.032258064516129,0.0,0.1129032258064516,575.3162903225806
9616352088dcf83a7c06637f4ebf1c80,PR,91,7409.799999999999,-15.45054945054945,4.34065934065934,0.0,0.0,0.0769230769230769,569.9846153846154
f7720c4fa8e3aba4546301ab80ea1f1b,PR,59,3360.79,-14.05084745762712,4.262711864406779,0.0508474576271186,0.0508474576271186,0.0677966101694915,569.6254237288135
f214d28e8d8e3ef068748498ccc2f813,SP,52,2937.8399999999997,-12.692307692307692,4.2745098039215685,0.0769230769230769,0.0192307692307692,0.0961538461538461,564.9692307692308
fc906263ca5083d09dce42fe02247800,MG,112,6273.28,-14.830357142857142,4.392857142857143,0.0,0.0,0.0892857142857142,560.1142857142858
1b8356dabde1d35e17cef975c3f82730,SP,55,4336.63,-13.872727272727271,4.218181818181818,0.0181818181818181,0.0181818181818181,0.0909090909090909,551.9347272727272
376a891762bbdecbc02b4b6adec3fdda,GO,57,7693.629999999999,-15.175438596491228,4.666666666666667,0.0350877192982456,0.0175438596491228,0.0175438596491228,539.9038596491228
2ff97219cb8622eaf3cd89b7d9c09824,SP,87,5698.7,-9.57471264367816,4.540229885057471,0.0344827586206896,0.0229885057471264,0.0344827586206896,524.0183908045976
3bdff180c7e1f6551a643b99c265a120,SP,56,4012.08,-12.785714285714286,4.254545454545455,0.0178571428571428,0.0178571428571428,0.0892857142857142,501.5100000000001
9646c3513289980f17226a2fc4720dbd,SP,69,4152.2300000000005,-13.942028985507246,4.449275362318841,0.0289855072463768,0.0289855072463768,0.0579710144927536,481.4179710144928
91f848e9f4be368f4318775aac733370,SP,60,6862.49,-11.766666666666667,4.396551724137931,0.0166666666666666,0.0,0.05,457.4993333333333
516e7738bd8f735ac19a010ee5450d8d,RJ,74,7905.689999999999,-19.08108108108108,4.635135135135135,0.027027027027027,0.0,0.027027027027027,427.33459459459453
709e16e2b25c7474d980076c6bfc4806,SP,60,6378.86,-12.933333333333334,4.516666666666667,0.0333333333333333,0.0166666666666666,0.0166666666666666,425.2573333333333
725c32fa80c2faacc4fc88450d27314e,SP,89,9166.66,-12.337078651685394,4.517241379310345,0.0112359550561797,0.0112359550561797,0.0224719101123595,411.9847191011236
d12c926d74ceff0a90a21184466ce161,SP,76,5075.68,-14.63157894736842,4.355263157894737,0.0131578947368421,0.0,0.0657894736842105,400.7115789473684
dbd66278cbfe1aa1000f90a217ca4695,SP,85,6472.77,-12.24705882352941,4.505882352941176,0.0352941176470588,0.0,0.0235294117647058,380.75117647058823
57e632711dec9ec14ca7546769483e7e,SC,62,7558.040000000001,-16.741935483870968,4.419354838709677,0.0,0.0,0.0483870967741935,365.71161290322584
cce6ab8d1682639fe45ab70234f1665f,SP,61,3579.59,-13.770491803278688,4.508196721311475,0.0327868852459016,0.0163934426229508,0.0491803278688524,352.09081967213115
d57e18d5f73c7ccb7f7339b61166898d,SP,61,4111.1900000000005,-11.42622950819672,4.426229508196721,0.0,0.0,0.081967213114754,336.9827868852459
25cf099de44674fde97473224f9d59ab,SP,50,2359.55,-12.92,4.326530612244898,0.04,0.0,0.1,330.33700000000005
d9a84e1403de8da0c3aa531d6d108ba6,SP,53,2109.15,-10.320754716981131,4.584905660377358,0.0566037735849056,0.0377358490566037,0.0566037735849056,318.3622641509435
5f1dc28029d2c244352a68107ec2b542,SP,62,3803.46,-15.951612903225806,4.426229508196721,0.0161290322580645,0.0,0.064516129032258,306.7306451612903
0509040ea3fe50071181bbc359eb7738,MG,87,5099.25,-10.655172413793103,4.476744186046512,0.0459770114942528,0.0,0.0114942528735632,293.0603448275862
116ccb1a1604bc88e4d234a8c23f33de,SP,61,2948.33,-10.262295081967212,4.639344262295082,0.0327868852459016,0.0,0.0327868852459016,193.33311475409835
d566c37fa119d5e66c4e9052e83ee4ea,SP,65,6124.919999999999,-10.892307692307693,4.6875,0.0,0.0,0.0307692307692307,188.4590769230769
3504c0cb71d7fa48d967e0e4c94d59d9,SP,53,3037.3099999999995,-10.79245283018868,4.415094339622642,0.0,0.0,0.0377358490566037,114.61547169811318
